"","connectedness_level","tot_tags","tot_comments","tot_reactions","totcommon_sharedInterests","sharedBeliefs-religion","sharedBeliefs-causes_you_care_about","sharedBeliefs-cultural_background","sharedBeliefs-politics","sharedActivities-activism","sharedActivities-business","sharedActivities-event_attendance","sharedActivities-going_out","sharedActivities-sports_outdoor","sharedActivities-work_study","sameInstitution-coworker","sameInstitution-same_other_institution","sameInstitution-same_school","sameInstitution-same_university","commonPlace-live_same_city","commonPlace-live_together","commonPlace-same_hometown","is_male","friend_same_gender"
"711",1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"712",1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"713",7,0,11,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"714",6,0,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"715",1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"716",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"717",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"718",2,0,1,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"719",2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"720",4,0,4,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"721",6,3,1,23,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"722",2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"723",5,0,0,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"724",4,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"725",2,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"726",1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"727",7,8,0,11,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"728",2,1,6,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,FALSE,FALSE
"729",3,0,5,28,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,FALSE
"730",2,0,0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE
"731",1,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"732",1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"733",7,1,17,95,7,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,FALSE,TRUE
"734",1,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE
"735",2,0,0,66,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"736",1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE
"737",1,1,9,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE
"738",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"739",4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE,TRUE
"740",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"741",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"742",4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"743",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"744",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"745",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"746",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"747",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"748",3,1,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"749",4,1,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,TRUE,FALSE
"750",2,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE
"751",5,3,0,1,11,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,TRUE,TRUE
"752",1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"753",6,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,TRUE,TRUE
"754",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"755",4,0,11,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE
"756",1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TRUE,FALSE
"757",2,0,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TRUE,TRUE
"758",5,0,0,26,3,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,TRUE,FALSE
"759",3,0,0,1,4,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,TRUE,FALSE
"760",3,0,1,3,4,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,TRUE,FALSE
"761",3,0,0,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"762",4,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,TRUE,TRUE
"763",3,0,0,2,3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,TRUE,TRUE
"764",4,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,TRUE,FALSE
"765",3,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE
"766",5,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,TRUE,TRUE
"767",5,0,1,2,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,TRUE,TRUE
"768",4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"769",3,0,1,7,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,TRUE
"770",2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,TRUE,TRUE
"771",2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,TRUE
"772",7,0,1,1,5,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,TRUE,TRUE
"773",6,0,0,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,TRUE,FALSE
"774",6,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"775",2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,TRUE,TRUE
"776",1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"777",1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"778",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"779",1,1,14,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"780",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"781",4,0,0,9,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,FALSE,TRUE
"782",1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"783",1,0,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"784",3,0,1,24,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE,FALSE
"785",5,0,2,15,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,FALSE,FALSE
"786",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"787",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE
"788",2,0,0,5,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"789",2,0,0,7,6,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,FALSE,TRUE
"790",4,0,3,2,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,FALSE,FALSE
"791",3,0,0,5,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"792",1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,FALSE
"793",2,0,1,8,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"794",1,0,0,4,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"795",1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE,TRUE
"796",1,0,3,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,TRUE
"797",7,1,1,8,6,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"798",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"799",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"800",1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"801",1,0,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"802",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE
"803",1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,FALSE
"804",4,0,0,15,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,FALSE,FALSE
"805",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"806",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"807",7,3,11,26,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"808",4,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"809",5,0,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"810",6,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"811",6,2,4,12,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"812",4,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"813",5,0,1,5,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"814",4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"815",6,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"816",6,0,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"817",6,2,0,6,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"818",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"819",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"820",1,2,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"821",7,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,FALSE,TRUE
"822",1,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"823",7,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,FALSE,TRUE
"824",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"825",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"826",1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"827",1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"828",2,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"829",2,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"830",1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"831",7,2,0,10,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,FALSE,TRUE
"832",1,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE
"833",1,0,2,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"834",1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"835",1,1,0,15,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"836",1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE
"837",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"838",4,0,2,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,TRUE
"839",3,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE
"840",3,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,TRUE,TRUE
"841",6,1,1,12,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,TRUE,FALSE
"842",2,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE
"843",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,TRUE
"844",2,0,0,3,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,TRUE,TRUE
"845",4,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,TRUE,FALSE
"846",3,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE
"847",2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"848",2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"849",3,0,2,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,FALSE,TRUE
"850",1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"851",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"852",7,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"853",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"854",3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"855",7,0,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"856",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"857",1,0,5,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"858",6,0,3,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"859",7,6,7,12,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,FALSE,TRUE
"860",1,4,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"861",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,TRUE
"862",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"863",1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"864",1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,TRUE
"865",1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"866",1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"867",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"868",7,2,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,FALSE,TRUE
"869",7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"870",7,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,FALSE,FALSE
"871",7,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"872",7,9,21,87,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"873",2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE
"874",7,9,24,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"875",2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"876",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"877",2,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"878",2,0,1,6,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"879",2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"880",2,0,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"881",2,0,2,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"882",2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"883",3,0,0,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,FALSE,TRUE
"884",2,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"885",2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"886",2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"887",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"888",2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"889",4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE,TRUE
"890",1,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"891",6,0,2,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"892",1,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"893",1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE
"894",2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"895",2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"896",1,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,TRUE
"897",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"898",4,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"899",7,1,0,1,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"900",3,0,0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE
"901",3,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,TRUE
"902",6,1,4,7,7,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,FALSE,TRUE
"903",3,0,0,2,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"904",3,0,0,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"905",7,2,3,5,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"906",3,0,0,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"907",6,0,0,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"908",3,0,2,21,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,FALSE,TRUE
"909",3,0,0,7,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,FALSE,TRUE
"910",5,1,5,37,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,FALSE,TRUE
"911",3,0,0,24,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,FALSE,TRUE
"912",1,0,0,20,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,TRUE
"913",2,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"914",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"915",6,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,FALSE
"916",6,0,1,5,3,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,FALSE,TRUE
"917",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"918",4,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"919",5,1,3,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"920",3,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,FALSE
"921",2,0,0,3,5,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,FALSE,TRUE
"922",7,0,1,26,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"923",7,2,5,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"924",2,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"925",2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"926",3,0,0,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"927",2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,FALSE,TRUE
"928",3,0,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"929",2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"930",3,0,0,17,4,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,FALSE,TRUE
"931",2,0,0,8,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"932",2,0,8,49,6,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,FALSE,TRUE
"933",4,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"934",1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"935",1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"936",1,0,3,11,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FALSE,TRUE
"937",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"938",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"939",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"940",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"941",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,FALSE
"942",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"943",4,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,FALSE,FALSE
"944",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"945",4,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,FALSE,FALSE
"946",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,FALSE
"947",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,FALSE
"948",7,5,89,31,3,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,FALSE,TRUE
"949",1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"950",1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"951",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE
